"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964325756814925879","Sun Sep 07 09:54:40 +0000 2025","0","@MBuitenzorgy @alisyarief Couldn't agree more. Dari awal demo saya selalu bilang fokusnya jangan cuma ke DPR. Inget siapa yg approve kenaikan gaji &amp; tunjangan DPR. Siapa yg bikin kabinet obesitas dgn 100 lebih menteri &amp; wamen (belum stafsus/utsus) dgn gaji dan tunjangan yg sama gak ngotaknya.","1964628377538896278","","MBuitenzorgy","in","","0","0","0","https://x.com/undefined/status/1964628377538896278","65438844",
"1963560742227251293","Sun Sep 07 09:53:57 +0000 2025","0","@GilbertCentury @IjoUbo @somexthread awal demo membludak gara gara pajak tiap daerah dinaikin sama gaji dpr makanya demo pertama kemaren dipati terus poin ke 2 ekonomi indonesia lagi anjlok gini malah joget joget? sama ngeluarin statement org demo adalah org tolol?","1964628194046468566","","GilbertCentury","in","","0","0","0","https://x.com/undefined/status/1964628194046468566","1548180760506826757",
"1964627766579761452","Sun Sep 07 09:52:15 +0000 2025","1","Dah start gaduh ngan indo erkkk.. Okay fix maksudnya demo kat indo dah stop.. Prabowo kekal presiden dpr bole start joget2 balik ..","1964627766579761452","","","in","","0","0","1","https://x.com/undefined/status/1964627766579761452","740944194340978689",
"1964627028172517836","Sun Sep 07 09:49:19 +0000 2025","2","Presiden Prabowo diduga diisolasi dari informasi demo depan DPR? https://t.co/5rX39EhvLK","1964627028172517836","","","in","","0","0","1","https://x.com/undefined/status/1964627028172517836","2340155395",
"1964624370766340517","Sun Sep 07 09:38:45 +0000 2025","0","Wakil Rakyat lagi bisik bisik. Yg bikin demo berlanjut ya wakil rakyat. Masih gak kapok ya... DPR Sudah Pangkas Tunjangan Anggota BEM SI Ngaku Belum Puas https://t.co/lXlp2ZNGIH","1964624370766340517","","","in","","0","0","0","https://x.com/undefined/status/1964624370766340517","3034207700",
"1964483755655254273","Sun Sep 07 09:26:02 +0000 2025","0","@ethadisaputra Apakah demo akhir Agustus kemarin bertujuan untuk menjatuhkan Prabowo. Terlalu jauh untuk kesana. Pendemo awal memang berniat mau menjatuhkan tapi yg dijatuhkan adalah elit DPR yg arogan dan tak tau malu dgn kondisi di lapangan. Serta tuntutan pd DPR untuk lebih peduli","1964621169715515895","","evi_sufiani","in","","0","1","0","https://x.com/undefined/status/1964621169715515895","826204688",
"1964618073815626060","Sun Sep 07 09:13:44 +0000 2025","0","Ibnu Jamil soal Warungnya Kena Imbas Demo DPR RI https://t.co/DedeqoiNQ7","1964618073815626060","","","in","","0","0","0","https://x.com/undefined/status/1964618073815626060","137282671",
"1964611260038959278","Sun Sep 07 09:08:48 +0000 2025","0","@daolitycoin Berdasarkan sumber terkini waktu pasti demo ojol Garda Indonesia di DPR hari ini belum disebutkan secara spesifik. Aksi sebelumnya sering mulai pukul 13.00 WIB. Pantau berita resmi atau akun terkait untuk update karena situasi bisa berubah.","1964616831370776993","","daolitycoin","in","","0","0","0","https://x.com/undefined/status/1964616831370776993","1720665183188922368",
"1964611260038959278","Sun Sep 07 08:48:00 +0000 2025","0","@daolitycoin Ya berdasarkan informasi terkini demo oleh Asosiasi Ojek Online Garda Indonesia dijadwalkan berlangsung hari ini 7 September 2025 di depan gedung DPR RI. Mereka menuntut penyelidikan atas kematian driver Affan Kurniawan dan perlindungan bagi ojol. Pantau update dari sumber","1964611600486437211","","daolitycoin","in","","0","1","0","https://x.com/undefined/status/1964611600486437211","1720665183188922368",
"1964610936578400554","Sun Sep 07 08:45:22 +0000 2025","0","Saat publik Nunggu ketegasan Prabowo menindak Karding Raja Juli yg lecehkan KMP DPR ternyata ga ngambil hikmah dr demo yg tewaskan 10 anak negeri https://t.co/pJimkNjJSR","1964610936578400554","","","in","","0","0","0","https://x.com/undefined/status/1964610936578400554","1351879465928822784",
"1964610632466194535","Sun Sep 07 08:44:10 +0000 2025","1","Gera'an model 212 cuma sampe nurunin ahok alhamdulillahnya bukan maen. Gera'an model tawuran tiap malem dari jaman jatoh korban demo bawaslu ampe kemaren muncul warna pink sahroni ini dikasih pangkas bulanan DPR dah hepi. Emang kebiasaannya nebeng sampe pengkolan doang.","1964610632466194535","","","in","","1","0","1","https://x.com/undefined/status/1964610632466194535","64163139",
"1963830524008697960","Sun Sep 07 08:32:32 +0000 2025","0","@creamylatte201 @MTLP26 @randomable_ Ah kamu mah kaya ngg ngerti aja UU Cipta Kerja inisiator idenya Jokowi udah di demo tapi tetep lolos² aja tuh di DPR jangan banyak kemakan mulut politisi..","1964607704326176824","","creamylatte201","in","","0","0","0","https://x.com/undefined/status/1964607704326176824","226099783",
"1964601017737367745","Sun Sep 07 08:08:32 +0000 2025","0","@da_sepi8834 Berdasarkan info terkini dari berbagai sumber demonstrasi utama (seperti tuntutan 17+8 rakyat) tampaknya telah mereda setelah 5 September. Namun ada rencana demo oleh asosiasi ojol di depan DPR RI hari ini 7 September 2025 dengan 5 tuntutan. Belum ada konfirmasi jika sedang","1964601666441007338","","da_sepi8834","in","","0","0","0","https://x.com/undefined/status/1964601666441007338","1720665183188922368",
"1964594411314262161","Sun Sep 07 07:50:58 +0000 2025","0","@rmol_id Intel bayar orang untuk menyusup membuat kerusuhan di demo dpr","1964597244474314785","","rmol_id","in","","0","0","0","https://x.com/undefined/status/1964597244474314785","1661388630",
"1963978017283129773","Sun Sep 07 07:31:59 +0000 2025","0","@randomable_ Kewajiban rakyat dituntut dan ada hukumnya tapi kewajiban DPR kalo dituntut susah harus sampe demo besar2-an berujung kerusuhan ","1964592468500107274","","randomable_","in","","0","0","0","https://x.com/undefined/status/1964592468500107274","742981479651758080",
"1964482419735875672","Sun Sep 07 07:31:17 +0000 2025","0","@adiossand905 @ejaferdiansyah Iya sangat lucu sekali algoritma beliau saat hadir d acara rakyat bersuara .. Saya bisa tunjukan dalang demo 25 Agustus ketik di tiktok demo bubarkan DPR 25 Agustus Lah yg malah dia spill akun2 dar X .. Algoritma macam apa itu","1964592293371158638","","adiossand905","in","","0","1","0","https://x.com/undefined/status/1964592293371158638","948405917241851904",
"1964552670813049204","Sun Sep 07 07:07:00 +0000 2025","1","@AntonSubagia @aewin86 @pandji @Dinoxxx721 @AnharDaeng @Pieter_Sun01 @UNHumanRights Rekaman suara itu dari dalam mobil Brimob selama demo di depan DPR pada 28 Agustus 2025. Diduga ada ucapan tabrak aja saat kendaraan menabrak dan melindas pengemudi ojol Affan Kurniawan hingga tewas. Insiden ini memicu kemarahan publik permintaan maaf dari Istana dan polisi ","1964586181041279077","","AntonSubagia","in","","0","1","0","https://x.com/undefined/status/1964586181041279077","1720665183188922368",
"1964582740277547324","Sun Sep 07 06:53:20 +0000 2025","3","Keluarga memastikan sosok Ana atau Ibu Jilbab Pink yang viral saat demo DPR beberapa waktu lalu adalah manusia bukan AI. https://t.co/4WkKSuTJce","1964582740277547324","","","in","","0","0","0","https://x.com/undefined/status/1964582740277547324","2340155395",
"1964308282509557889","Sun Sep 07 06:49:11 +0000 2025","0","@GoodRecom Ini anggota dpr tuh ga kapok apa kmrn didemo besar2an? Pemerintah sma polisi jg udh mulai keluarin komentar goblok lg. Ga ada kapok2nya. Beneran asu kabeh. Pdhl demo smp ada korban jiwa loh. Gila smua itu orang","1964581695807770850","","GoodRecom","in","","0","0","0","https://x.com/undefined/status/1964581695807770850","1069058628580077568",
"1964513866349760756","Sun Sep 07 06:40:15 +0000 2025","2","@XnetizenID @Komsat12 @ainurohman Pria dengan ikat kepala merah itu adalah Adian Napitupulu aktivis mahasiswa yang aktif dalam demo Reformasi 1998. Ia dikenal karena terlibat dalam pendudukan gedung DPR/MPR dan insiden pemukulan oleh aparat. Video tampak seperti rekonstruksi AI dari momen tersebut.","1964579447593738328","","XnetizenID","in","","0","6","0","https://x.com/undefined/status/1964579447593738328","1720665183188922368",
"1964487159840461208","Sun Sep 07 02:24:08 +0000 2025","0","@SalomoMr1 @Yusrilihza_Mhd Kalau DPR nya menjalankan 3 fungsinya Legislasi Bugeting dan pengawasan kepemerintah makah tidak akan ada Demo itu. Ini selama 10 tahun direzim mulyono dan 10 bulan PS fungsi pengawasannya tdk dijalankan.","1964514994659479636","","SalomoMr1","in","","0","0","0","https://x.com/undefined/status/1964514994659479636","1789798937639165952",
"1964512697778917650","Sun Sep 07 02:15:00 +0000 2025","0","Viral Kabar Ibu Jilbab Pink yang Demo di DPR Ternyata Berkebutuhan Khusus Ponakannya Bongkar Fakta https://t.co/hllY6hwlZ0 lewat @tribunnews","1964512697778917650","","","in","","1","0","0","https://x.com/undefined/status/1964512697778917650","1239919987227127808",
"1964213824858321281","Sun Sep 07 02:01:48 +0000 2025","0","@abnerstindi presiden boro bori mikirin kaya ginian ...presiden mikirin kmaren kmren habis konflik DPR dan warga indonesia banyak yang demo ...","1964509375969870070","","abnerstindi","in","","0","0","0","https://x.com/undefined/status/1964509375969870070","1343982875318788096",
"1963919916018585763","Sun Sep 07 01:57:20 +0000 2025","0","@SetelahBanned @tekarok007 Takut ya di demo kayak DPR dan nama Anies buruk","1964508249836966177","","SetelahBanned","in","","0","1","0","https://x.com/undefined/status/1964508249836966177","1334544700917727234",
"1964499713325223954","Sun Sep 07 01:56:41 +0000 2025","0","@wantpil__ Hari ini ada katanya demo ojol di dpr","1964508086942781499","","wantpil__","in","","0","0","0","https://x.com/undefined/status/1964508086942781499","1860607987678883840",
"1964507389413249516","Sun Sep 07 01:53:55 +0000 2025","1","Tidak menjadikan semua tuntutan rakyat kepada DPR menjadi tidak berarti. Gue jujur gak ngerti kenapa bu Ana terus ditargetin sementara dia sama aja kayak orang lain yang demo. Dia sama aja kayak gojek yg demo di kematian almarhum Affan. Sama aja kayak mahasiswa lain yg demo.","1964507389413249516","","","in","","0","1","0","https://x.com/undefined/status/1964507389413249516","1235704866565054464",
"1964504883085922396","Sun Sep 07 01:45:06 +0000 2025","1","@Kapitein_1825 Saya paham kok dikuliti berarti dikupas secara teliti. Benar sorotan terhadap DPR meningkat tajam pasca-demo Agustus 2025 soal tunjangan mewah dan isu ekonomi. Sumber pendapatan mereka sedang diselidiki meski pemerintah janji transparansi. Semoga bermanfaat!","1964505170697703519","","Kapitein_1825","in","","0","0","1","https://x.com/undefined/status/1964505170697703519","1720665183188922368",
"1964503075080851825","Sun Sep 07 01:36:46 +0000 2025","0","[SALAH] 10 Brimob Tewas Dalam Pengamanan Demo Akun tiktok yongkaibluee pada Senin (01/09/2025) mengunggah Video [arsip] disertai takarir: Ojol dilindes koar-koar Brimob tewas 10 orang pura-pura buta sebenarnya yang dilawan DPR apa POLISI? https://t.co/0rD47og39b","1964503075080851825","https://pbs.twimg.com/media/G0NRIITbUAsbfV-.jpg","","in","","0","0","0","https://x.com/undefined/status/1964503075080851825","1595352231376990208",
"1964374683937104078","Sun Sep 07 01:20:24 +0000 2025","0","@msaid_didu Untuk meruntuhkan dpr ngak pakai demo ingat waktu pencoblosan mulai dprd dpr tingkat 1 sampai pusat seluruh rakyat coblos semua nya selesai lah sudah dpr","1964498957910028676","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1964498957910028676","1931691725283860480",
"1964239217925738880","Sun Sep 07 01:19:57 +0000 2025","1","@Mamamochi1 mboh... mak Wong kota kelahiranku(bojonegoro) macam kota kecil... yg dikenal adem ayem ... aja ngadain demo menuntut dpr yg ugal2an ... di saat ekonomi tdk menentu... ","1964498843925696606","","Mamamochi1","in","","0","1","0","https://x.com/undefined/status/1964498843925696606","1607379345919868928",
"1964487159840461208","Sun Sep 07 01:19:38 +0000 2025","1","@Yusrilihza_Mhd Sebaiknya demo tidak boleh di jalanan umum pemerintah siapkan aja lokasi lapangan kosong utk pendemo kalo mau ke DPR/instansi pemerintah batasi aja per kelompok 5-10 org masukan data pribadi.","1964498764108091740","","Yusrilihza_Mhd","in","","0","4","0","https://x.com/undefined/status/1964498764108091740","916427246654468097",
"1964161642595266597","Sun Sep 07 01:16:59 +0000 2025","1","@Rafael10Jo38065 @Semangka2075371 @ARSIPAJA polisi lindes 2 orang pakai rantis polisi ikut rusuh ngehajar 9 orang sampai meninggal. polisi pakai gas air mata kadaluarsa dan sejak kapan demo polisi boleh pakai rantis dan ikut rusuh. sejak kapan demo nya ke dpr yg ikut campur polisi TNI dengan dalih keamanan","1964498098413326718","","Rafael10Jo38065","in","","0","0","0","https://x.com/undefined/status/1964498098413326718","1677250588550266884",
"1964102230921138432","Sun Sep 07 01:04:35 +0000 2025","0","@RomeoWalker19 kesalahan Gibran cuma satu kok dia gak ajak ojol yang demo buat diskusi bareng. Tapi milih ojol yang mau Dateng ke istananya. Coba kalo dia Dateng ke pendemo abis itu milih orang orang buat diskusi cepat di dalam gedung DPR kan gak ribut begini","1964494976383143960","","RomeoWalker19","in","","0","0","0","https://x.com/undefined/status/1964494976383143960","420912513",
"1964478714399641968","Sun Sep 07 00:39:53 +0000 2025","2","@mas_veel Parte yg menolak tanda tangan UU PA dan hrs memeinta persetujuan ktum parte adalap feodalisme gaya baru mrk di pilih oleh rakyat tp takut dan nurutnya sama ktum parte orang yg seperti ini terpilih di DPR adlh bajingan asu yg mesti kita demo","1964488758960799746","","mas_veel","in","","0","0","1","https://x.com/undefined/status/1964488758960799746","2574046178",
"1963937557584220648","Sun Sep 07 00:36:33 +0000 2025","0","@ch_chotimah2 Jilatin terus nul. Padahal demo kemaren itu bukti kegagalan ketua DPR. Katanya silahkan datang pintu dpr terbuka. Ealah malah dia ngumpet. ","1964487920427094171","","ch_chotimah2","in","","0","0","0","https://x.com/undefined/status/1964487920427094171","230683895",
"1964487886818202027","Sun Sep 07 00:36:25 +0000 2025","0","Namanya juga Demo... Sdh pasti ada ajakan secara langsung dn di Medsos...ini malah ditangkap.. Sementara bahan bakar pemicu masalah demo adalah manusia2 yg duduk di DPR....dibiarkan.. Negara masih diiisi pejabat2 rusak...","1964487886818202027","","","in","","0","0","0","https://x.com/undefined/status/1964487886818202027","1257115859186642944",
"1964471235813003637","Sun Sep 07 00:32:44 +0000 2025","1","@nntweetnn @tempodotco Wah hebat ya menteri kita santai main domino bareng tersangka pembalakan liar seperti Aziz Wellang sementara rakyat demo tuntut 17+8 poin anti-korupsi di DPR (data: ribuan mahasiswa unjuk rasa 1-5 Sep 2025 sumber Kompas). Data KLHK: deforestasi 2024 capai 175 ribu ha tapi","1964486960472609042","","nntweetnn","in","","0","0","0","https://x.com/undefined/status/1964486960472609042","1720665183188922368",
"1964480524648665147","Sun Sep 07 00:32:34 +0000 2025","0","@rosyquartz_ Garang itu lebih garang dari demo dpr wkwkwk","1964486918768644181","","rosyquartz_","in","","0","1","0","https://x.com/undefined/status/1964486918768644181","1556082972943855616",
"1964483978057916856","Sun Sep 07 00:20:53 +0000 2025","0","SBY soal Demo Tunjangan DPR Berhari-hari: Menyadarkan Kita Harus Jaga Dialog https://t.co/sSlSklSSG8","1964483978057916856","","","in","","0","1","0","https://x.com/undefined/status/1964483978057916856","1578222594",
"1964306075571933453","Sun Sep 07 00:19:03 +0000 2025","1","@Quvvatt @Shalihin_Nad_95 @Tan_Mar3M @aniesbaswedan Tunjangan DPRD DKI disorot karena Jakarta sebagai ibu kota mendapat sorotan media lebih intens nilainya melebihi DPR RI (Rp50 juta) dan terkait isu politik serta demo terkini. Jateng (Rp79 6 juta) juga tinggi tapi kurang ekspos karena bukan pusat. Sumber: Kompas Tempo Detik.","1964483517657895400","","Quvvatt","in","","0","1","1","https://x.com/undefined/status/1964483517657895400","1720665183188922368",
"1964161267905528308","Sat Sep 06 20:40:53 +0000 2025","0","@giginpraginanto Udah demo masih gak berubah sama saja dengan aksi artis di DPR itu ini mah gali lobang sendiri menyakiti hati masyarakat","1964428612842770848","","giginpraginanto","in","","0","0","0","https://x.com/undefined/status/1964428612842770848","3365720354",
"1963077967015493844","Sat Sep 06 20:18:54 +0000 2025","0","@moh_boesh apa sih lu bilang jangan membenarkan demo anarki tapi nyuruh nyerang personal anggota dpr hipokrit cok","1964423082665550201","","moh_boesh","in","","0","0","0","https://x.com/undefined/status/1964423082665550201","1829186792790339586",
"1964420679388078085","Sat Sep 06 20:09:21 +0000 2025","1","[SALAH] 10 Brimob Tewas Dalam Pengamanan Demo Akun tiktok yongkaibluee pada Senin (01/09/2025) mengunggah Video [arsip] disertai takarir: Ojol dilindes koar-koar Brimob tewas 10 orang pura-pura buta sebenarnya yang dilawan DPR apa POLISI? Pemeriksaan Fakta Tim Pemeriksa https://t.co/Y5NDBNSrc9","1964420679388078085","https://pbs.twimg.com/media/G0MGMWObUAM3BIl.jpg","","in","","0","0","0","https://x.com/undefined/status/1964420679388078085","218742561",
"1964121984846954521","Sat Sep 06 19:48:03 +0000 2025","0","@WAHYU_UNIFORM Gudang garam ini cs ny siapa? Jangan sampe nnti modelny PHK besar2an karyawan nuntut DPR ajak konsumennya jg demo masuk lah geng motor itu bakar2an lagi kek kmrn. Stop lah ky gini","1964415316857147893","","WAHYU_UNIFORM","in","","0","0","0","https://x.com/undefined/status/1964415316857147893","1627965029235707910",
"1963803041452490950","Sat Sep 06 19:32:30 +0000 2025","2","@chloe_grande @LunaticLass Bang dua² nya emang bnr menderita juga dua² sekolah dengan biaya mahal. Entah kenapa para Nakes gak meluncur demo juga atau ngirim utusan mereka di DPR? Ya DPR peduli apa sih!","1964411404087328917","","chloe_grande","in","","0","1","0","https://x.com/undefined/status/1964411404087328917","1794788526330179584",
"1964408164977430641","Sat Sep 06 19:19:38 +0000 2025","1","Apa Kabar Kamu Hari ini !! #fyp #viral #ahmadsahroni #demo #dpr #salsaerwina https://t.co/hMckgf8Ae2","1964408164977430641","https://pbs.twimg.com/amplify_video_thumb/1964407875226521600/img/er5TqKGxHKwvyCHm.jpg","","in","","0","0","0","https://x.com/undefined/status/1964408164977430641","1924293900996595712",
"1964398880289935791","Sat Sep 06 18:42:44 +0000 2025","0","Daerah ku keknya rata rata concern dgn keadaan negara saat ini. Tapi ya itulah. Abis denger berita-kaget-komplen-lanjut ngopi. ilang cerita... apatis it seems Yg kmren aksi solidarity tuntutan dpr tmpt ku aja pd dikomen demo sepi ga bermutu ... hmmmm mcm nak pindah aku","1964398880289935791","","","in","","0","0","0","https://x.com/undefined/status/1964398880289935791","361990051",
"1964308773415133670","Sat Sep 06 18:01:12 +0000 2025","35","@somexthread Dpr ni ga dapet poinnya anjir sia2 kmrn demo","1964388428235133348","","somexthread","in","","0","0","0","https://x.com/undefined/status/1964388428235133348","1200816968355311616",
"1964239430325325920","Sat Sep 06 17:56:30 +0000 2025","0","@BattleboyA239 sebenernya emang 17+8 itu terlalu banyak mintanya sih udah paling bener emang mintanya antara turunin presiden ato DPR demo kalo kebanyakan minta jadi susah organisirnya demo sesingkat Tritura aja ada yang bolongnya apalagi 17","1964387244787245179","","BattleboyA239","in","","0","1","0","https://x.com/undefined/status/1964387244787245179","81079350",
"1964386836517994995","Sat Sep 06 17:54:53 +0000 2025","0","Plot twist suuzonku BBC udah dikasi tau kalo bakal hot masalah gaji ini DPR aslinya gaji+tunjangan udah nyentuh 50jt (udah gede bgt) biar ga timbul amarah rakyat dilonjakin 2x sebelum diberitain after berita &gt; demo dan ujungnya tetep balik tetep 50jt (ga kedemo deh)","1964386836517994995","","","in","","0","0","0","https://x.com/undefined/status/1964386836517994995","1560689562409504768",
"1964382827434430882","Sat Sep 06 17:38:57 +0000 2025","1","Apa Kabar Kamu Hari ini !! #fyp #viral #ahmadsahroni #demo #dpr #salsaerwina https://t.co/PpsxTtvWQy","1964382827434430882","https://pbs.twimg.com/amplify_video_thumb/1964381060382543878/img/hTV8A5h9tW13d5Oz.jpg","","in","","0","0","0","https://x.com/undefined/status/1964382827434430882","1924293900996595712",
"1964382783175880734","Sat Sep 06 17:38:46 +0000 2025","0","awalnya demo murni-lalu masuk tangan yang membajak membentuk kabut narasi-mob mentality-tangan selanjutnya mengeksekusi memprovokasi mob justice tindakan anarkis terhadap aparat pembakaran penjarahan yg harus diusut pihak yg memicu kabut narasi melancarkan provokasi mob justice","1964382783175880734","","","in","","0","1","0","https://x.com/undefined/status/1964382783175880734","1263806395125727232",
"1963973009750040816","Sat Sep 06 17:06:05 +0000 2025","1","@BBCIndonesia Demo adem ayem gak di denger. Demo dg semangat malah dibilang anarkis dan ada provokasi. DPR DICIPTAKAN GAK PUNYA TELINGA? PRESIDENNYA EMG GK LIHAT DIBERITA²?","1964374557122564176","","BBCIndonesia","in","","0","0","0","https://x.com/undefined/status/1964374557122564176","1517144571334909955",
"1964371965839626277","Sat Sep 06 16:55:47 +0000 2025","1","GAJI DPR SELAMA MENJABAT SEBELUM DEMO DENGAN SIMULASI TUNJANGAN RUMAH HANYA 1 TAHUN 3.843.114.180 GAJI DPR SELAMA MENJABAT SETELAH PEMANGKASAN BLA BLA BLA 3.935.743.800 SC : bbc news indonesia KESIMPULANNYA GAJI NAIK BUKAN TURUN KOREKSI KALAU SALAH NGITUNG https://t.co/pVjPYIDzeh","1964371965839626277","https://pbs.twimg.com/media/G0LZ44ebUAAe24C.jpg","","in","","0","0","0","https://x.com/undefined/status/1964371965839626277","1939720090234298369",
"1964370157628989601","Sat Sep 06 16:48:36 +0000 2025","0","Tindakan Denny Cagur di Tengah Ricuh Demo DPR Disorot Mirip Nasib Verrell Bramasta https://t.co/VdZpWHsmU0.","1964370157628989601","","","in","","0","0","0","https://x.com/undefined/status/1964370157628989601","1910450649801912320",
"1964357952489283693","Sat Sep 06 16:39:59 +0000 2025","0","@tanyarlfes Ga ada demo tp dpr emg cem komtol","1964367988267618599","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1964367988267618599","1886616248785756161",
"1964367728468234657","Sat Sep 06 16:38:57 +0000 2025","0","Lah koq sekarang malah sibuk ngurusin demo.... Bukannya ngurusin n memburu Koruptor..malah nyari pendemo demo.. Di balik Kata Dalang demo itu sebenarnya berisi pengalihan isu untuk mengalihkan kebobrokan kinerja DPR tuh Aneh","1964367728468234657","","","in","","0","0","0","https://x.com/undefined/status/1964367728468234657","1341359224601788418",
"1964011473807786389","Sat Sep 06 16:28:20 +0000 2025","56","@ardianpancaa @es_twr Gada ampun ncaa Dan satu lagi gua pernah liat di video si ibu bawa air botol buat yg demo walaupun si ibu butuh perhatian khusus tapi masih masuk logika dibanding sama pejabat2 dpr yg malah kabur keluar negeri disaat ada demo.","1964365056654921930","","ardianpancaa","in","","0","0","7","https://x.com/undefined/status/1964365056654921930","2332152017",
"1964364612440064357","Sat Sep 06 16:26:34 +0000 2025","1","Terus mana janji jutaan lapangan kerja ketika mereka kampanye di pilpres. Dimana pemerintah ketika banyak orng kena PHK! Buat pak presiden @prabowo dan para anggota @DPR_RI rakyat demo &amp; rusuh akibat kena PHK dan janji sejuta lapangan kerja yg tak kunjung ada! ","1964364612440064357","","","in","","0","0","2","https://x.com/undefined/status/1964364612440064357","1603759397582213120",
"1963631978890027492","Sat Sep 06 16:25:39 +0000 2025","0","@yorselves Pakk ikh eling geuraa kan slah 1 tujuan demo kmarin adalh utk memperbaiki dpr","1964364382223085570","","yorselves","in","","0","0","0","https://x.com/undefined/status/1964364382223085570","1209044295929352194",
"1964362428583727427","Sat Sep 06 16:17:53 +0000 2025","0","Gw jadi gimana ya sama postingan2 bola yang komen pada overprod we're not malaysia. I know it's diff case tapi negara lo kritis malaysia ikut speak up sampe ikut demo juga belain hak elu yg diinjek2 dpr. ","1964362428583727427","","","in","","0","0","0","https://x.com/undefined/status/1964362428583727427","2603970210",
"1964228296071094306","Sat Sep 06 16:13:40 +0000 2025","7","@siowldanbaloo @pekerjakampus Klo Guru Nakes Tendik bs sejahtera insyaallah instansi lain ikutan itu terjadi th 2008 klo tdk salah Guru demo ke DPR RI klo tdk salah waktu itu namanya GBS (Guru bantu Sekolah) gaji 450 dan skrng sudah PNS semua &amp; kebetulan dinas lain jg terangkat contohnya DLH dan Satpol PP","1964361364664885623","","siowldanbaloo","in","","0","1","0","https://x.com/undefined/status/1964361364664885623","705413311",
"1964361084225401141","Sat Sep 06 16:12:33 +0000 2025","0","Demo udah selesai ni yang masih lanjut Syahroni core before jadi DPR","1964361084225401141","","","in","","0","0","0","https://x.com/undefined/status/1964361084225401141","1510542975587450887",
"1964357952489283693","Sat Sep 06 16:04:02 +0000 2025","257","@tanyarlfes Nggak ada demo emang nder keadaan ga membaik krna mnrt gue yak. 65 juta masi kebanyakan utk DPR yg ga ada kerjanya. Ditambah bnyaknya korban kita masi tuntut keadilan utk korban yg MD kmrin ke instansi itu. Keadaan masi porak poranda.","1964358940193354205","","tanyarlfes","in","","0","0","7","https://x.com/undefined/status/1964358940193354205","1109372293027753984",
"1964355346366882143","Sat Sep 06 15:59:45 +0000 2025","1","Penjual es kopi kan ada yg ngeborong pas demo di gedung DPR terus hapenya ilang. Ada laporin ke isilop dijawab : bukan urusan saya https://t.co/uODv3mxNL9","1964357863746269506","https://pbs.twimg.com/ext_tw_video_thumb/1964357681755394049/pu/img/Yy_LLQwSC6Orp_p0.jpg","tacnce","in","","0","0","0","https://x.com/undefined/status/1964357863746269506","3145468010",
"1963627545951367428","Sat Sep 06 15:49:00 +0000 2025","0","@adekwonu iya gaada ga si(?) aku baru buka first twitt pas menjelang demo tunjangan DPR kmrn tapi baru engeh skrng stlh lama di akun ini sm di akun kpop","1964355158441369639","","adekwonu","in","","0","1","0","https://x.com/undefined/status/1964355158441369639","1665345406564458497",
"1964002641228255663","Sat Sep 06 15:31:40 +0000 2025","1","@Disclaimerrrrr Demo lagi aja yg lebih gede DPR dableg bin bego","1964350797418021035","","Disclaimerrrrr","in","","0","0","0","https://x.com/undefined/status/1964350797418021035","1577499507285438464",
"1964349974868873348","Sat Sep 06 15:28:24 +0000 2025","0","Tapi jujur aku malah malu kalo sebong harus kesini padahal negara lagi carut marut. Jawaban DPR kemaren belum memuaskan soalnya. Mau gamau kita harus desak lagi si sibal sekiy itu dan salah satu caranya mungkin dg demo lagi. Soalnya kalo lewat sosmed tuh bangkotan tua pd gaptek","1964349974868873348","","","in","","0","0","0","https://x.com/undefined/status/1964349974868873348","1416740817306198021",
"1964326964271120807","Sat Sep 06 15:28:14 +0000 2025","0","@KangManto123 Harusnya masa kemarin demo ke sana juga bukan hanya ke DPR","1964349934720741577","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1964349934720741577","1088779932",
"1964347484005945524","Sat Sep 06 15:18:30 +0000 2025","0","20jt buat biaya peningkatan komunikasi dgn masyarakat sementara itu masyarakat mau komunikasi dgn DPR harus demo ditembak gas air mata dilindas mobil aparat dan itu pun belum di dengar","1964347484005945524","","","in","","0","0","0","https://x.com/undefined/status/1964347484005945524","1521678552013602816",
"1964345851062735114","Sat Sep 06 15:12:01 +0000 2025","0","Bayangkan Indonesia di semesta paralel: mahasiswa berkumpul di DPR bukan untuk demo tapi memberi bunga pada wakil rakyat yang sudah 8 jam rapat terbuka serius membahas cara memajukan bangsa dan memberantas kemiskinan. Mimpi","1964345851062735114","","","in","","0","0","0","https://x.com/undefined/status/1964345851062735114","831391323827556353",
"1964345573433106769","Sat Sep 06 15:10:55 +0000 2025","0","DEMO BUKAN SALAH DPR?! (ft Felix Siauw &amp; Koiyocabe) https://t.co/IsGCBtiDNO via @YouTube","1964345573433106769","","","in","","0","0","0","https://x.com/undefined/status/1964345573433106769","232406943",
"1964343108033802277","Sat Sep 06 15:01:07 +0000 2025","0","ternyata thomas alfa edisound bukan cuma cerita fiktif bisa banget buat demo depan gedung dpr beneran bergetar organ dalam gw. https://t.co/XcaQjzQCvS","1964343108033802277","https://pbs.twimg.com/media/G0K_okuWIAAlCb3.jpg","","in","","0","0","0","https://x.com/undefined/status/1964343108033802277","1675467300978454528",
